industry_code,industry_name,subtype_code,subtype_name,activity_code,activity_name,default_pricing_method,rate_unit,oxfordshire_rate_gbp,available_pricing_methods
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.irrigation_repair,Irrigation repair,cena_za_kus,GBP/item,25.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.sprinkler_installation,Sprinkler installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.sprinkler_testing,Sprinkler testing,hodinova_sazba,GBP/h,36.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.watering_system_setup,Watering system setup,hodinova_sazba,GBP/h,24.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.drainage_improvement,Drainage improvement,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.french_drain_installation,French drain installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.soakaway_installation,Soakaway installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.pond_installation,Pond installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.pond_maintenance,Pond maintenance,cena_za_navstevu,GBP/visit,60.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.garden_structure_preparation,Garden structure preparation,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.pergola_preparation,Pergola preparation,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.decking_preparation,Decking preparation,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.machine_work,Machine work,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.mini_digger_work,Mini digger work,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.dumper_work,Dumper work,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.waste_loading,Waste loading,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.garden_waste_removal,Garden waste removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.site_visit,Site visit,cena_za_navstevu,GBP/visit,60.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.garden_consultation,Garden consultation,cena_za_navstevu,GBP/visit,60.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.project_management,Project management,denni_sazba,GBP/day,225.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.aftercare_visit,Aftercare visit,cena_za_navstevu,GBP/visit,60.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.landscaping,Landscaping,garden_landscaping_tree_and_outdoor_work.landscaping.regular_maintenance_contract,Regular maintenance contract,subscription_nebo_retainer,GBP/month,300.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.grass_cutting,Grass cutting,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.strimming,Strimming,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.commercial_mowing,Commercial mowing,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.hedge_trimming,Hedge trimming,cena_za_delku,GBP/m,10.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.shrub_pruning,Shrub pruning,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.tree_base_clearance,Tree base clearance,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.leaf_clearance,Leaf clearance,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.litter_picking,Litter picking,hodinova_sazba,GBP/h,24.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.weed_control,Weed control,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.path_clearing,Path clearing,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.grounds_maintenance,Grounds maintenance,garden_landscaping_tree_and_outdoor_work.grounds_maintenance.car_park_vegetation_control,Car park vegetation control,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
